archivo,etiqueta,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,ZCR,RMS,Centroid,Rolloff,Flatness,Chroma_2,Chroma_3,Chroma_4,Chroma_6,Chroma_7,Chroma_10,Contrast_1,Contrast_2,Contrast_3,Contrast_6,Contrast_7,Tonnetz_1,Tonnetz_2,Tonnetz_4,Tonnetz_6,Tempo
segmento_107.wav,100m,0.0300753848235526,-0.3688758829329845,0.8401768646028815,0.5772027668210035,1.06318186135929,0.4056697036590909,0.6513473013016466,1.6248737255922192,-1.7247645197126944,0.0944206407187984,0.0555965480190785,0.4936337704576269,-1.2143288899208542,-0.1780086433016026,-0.2020045319339052,-0.04863722936353,-0.7140259770879395,1.3068124489174746,0.6532086886864914,-0.3351962804317259,-1.3031832485033268,-1.1392281707375969,0.8103967393663953,1.4175376053186992,-0.1578748312973051,0.0727987199867617,1.8400833778063457,-0.6559111679696428,-0.7455166296180186,-1.2148845202871024,-2.3192467684330738,-1.6584669733447912,-0.3855556368158175
segmento_108.wav,100m,-0.0562119878437247,-0.6300586377406566,0.8613968412079916,0.2362235648173216,0.5862882275013094,0.3731619434366292,0.3038330959533054,1.3471148311528611,-0.7851325323615616,0.3286708352943032,-1.0691943029787678,-0.4165901058813147,-0.6137649512088262,-0.4625369451024996,0.3005107615618546,0.419256693812417,-0.3683400227988244,1.4053366978976831,0.5856706526454071,-0.3974217044678649,-1.5464196457063968,-1.3303867635429003,0.1128623516512158,0.1741075702686784,0.3888583709071335,-0.0839109632736795,0.129122027426556,-0.7894455816603193,-0.0101076240873628,-0.7448794770525038,-0.1302523152299174,-0.200286683317206,0.0964768725666289
segmento_109.wav,100m,-0.2748432655054508,-0.6114393029737143,0.9658287629183524,0.2241633141017441,0.8580841659540186,0.4354564841857565,-0.0466436012038719,1.401497446463423,-0.7614618616458259,0.5121789586799664,-0.8527961120979449,-0.1018896113889504,-0.5661145264150471,-0.6339937873665389,0.3053630392650148,0.4466980401176013,-0.3912496385086294,1.684243482071034,0.878666071805288,0.0401249613488131,-0.8426645326626891,-1.0305110663927497,0.1180134374291874,-0.1437139863650174,-0.1929966447617389,-0.3667001947421813,0.6163536210150762,-0.8556514076259922,-0.9618390619803254,-0.8781136265017141,-0.5530692207237918,-0.5557976120627196,0.8496526687724791
segmento_11.wav,100m,-0.9714834019891057,-0.4291082366208197,0.9332637199309184,0.1040094342017865,1.2419285706282317,0.5460246971943221,0.4455973632951088,1.455442745439084,-0.6637095556142618,1.5060952035356532,0.1953272872074129,0.3350279949813317,-0.6767368965658493,-0.9200542130414644,0.1573833059378313,0.3742060964795977,-0.2986404188168607,0.0645514871583507,0.1046102784323721,0.108592853457108,-0.0389409555834229,0.2922201697266938,1.468644097598136,0.1772704278050037,-0.4705635798027378,-0.5591913228553324,-1.6094777907135942,-0.4874251537603986,0.0603373530140813,-0.2045874664260771,0.0436508413857858,0.4711020468423023,0.6827326274302524
segmento_110.wav,100m,-0.4028206124826683,-0.6960652264012005,0.8338062315793737,0.2493398484342157,0.6127828290392958,0.4087706684344981,0.0465082333935444,1.5941868876423635,-0.4308432770375394,0.8478783500370018,0.7659353665094472,0.6242697246089512,-0.3958919371153135,-0.7801274801704969,0.4740550011102581,0.5582022203231125,-0.2317768713852155,0.6043725624219431,-0.2749385433979938,-0.574890786962159,-0.5039572041649324,-0.1038603290060054,2.240732609095356,0.4886850947947172,-0.8686708800176146,-0.5521858418457339,-0.1416326329709285,-0.842744160773351,0.6855342851959455,0.1809340970348198,-0.5424286420092048,1.1468763635405892,-0.4929650546556501
segmento_111.wav,100m,-0.1922632430785035,-0.6432356583165146,1.066200897311348,0.1159121112195632,1.0609947329957856,0.4278326704335989,0.2042206479556501,1.174724978542068,-0.3120201271362686,0.1757643474140871,0.3044034023364115,-0.4433865933274257,-0.535273148452791,-0.6387518166397662,0.3918247837664576,0.5619169186996784,-0.263553635052929,0.3962257206099337,0.0806350987171687,-0.0179552490638006,-0.3156316436061592,-0.021092892969385,1.227451923683739,-0.6595883680548276,-0.6354898873073093,-0.2915777208504925,-0.6003507856967941,-0.88264339094441,0.4415270696860737,0.0041563739493089,0.1884480926048794,0.1497226567007855,0.2320485159783308
segmento_112.wav,100m,-0.4056246412781401,-0.5129693115987938,0.8564851081231817,0.2014181692326883,0.695439636433587,1.16706242391446,0.5378901242398285,1.1955956266174623,-0.5390060235594666,0.052078755627891,0.5894246387063323,-0.3376839990688503,-0.6253180718924389,-0.698321128391325,0.1343011729286551,0.2010537304502286,-0.4604235183664426,1.0302385808416097,0.7365394285524777,0.4426974087966847,-0.4935274831909655,-0.6417184412967398,0.6168605344543396,-0.7917499117896558,-0.7037800915285402,-0.4643580184160625,1.024205059241318,-0.7890192263038227,-0.0340210698558126,-0.6712194342448647,-0.2482497240571519,-0.1309243077063637,0.6827326274302524
segmento_113.wav,100m,-0.2640800719636985,-0.8083199543455527,0.8778963649036456,0.3075991492768405,1.3060012574688813,1.198683477080879,0.3965350780519062,1.6063312663854854,-0.5300484404587091,0.3800414367863447,0.2805041575443094,0.2264915964103636,-0.4366997410750218,-0.5012086964879489,0.4448868649003589,0.4457021848081385,-0.2477668554948206,-0.0795871428277119,-1.101957231025937,-1.4336839877128973,-1.3336574425405243,-1.0669086504531806,1.943718921158988,2.1523487509901944,-0.3162594455380301,0.2962057203824798,1.2215105688918522,-0.5420213787065065,-0.1926187334989583,0.220569594779354,-1.0762254586433615,0.6509229785966135,-0.4929650546556501
segmento_114.wav,100m,0.0654441264878141,-0.4816624401245271,0.9007163624113211,0.247960476232519,0.5000756317370176,1.0511971500848103,0.3955340880130095,1.1096310723099152,-0.5682166992223451,-0.2710986265461952,0.7724166650093951,-0.5836797487236316,-0.8139364027098553,-0.1994660053648452,0.1041924549358195,0.1448274235334436,-0.4180856286528117,-0.1969576697670878,-0.616482372583215,-0.7120213523722047,0.0565596970560862,0.449913921241197,1.1415132199884106,0.9193507502125888,-0.3662034734597718,0.0645878046669672,-0.6990751308711786,-0.6345498893932496,-0.232861387987927,-0.3035409177381661,-1.017671672994864,-0.0873732725596278,-1.3560764483494792
segmento_115.wav,100m,-0.6098110978789937,-0.306207593394996,0.8439806258013876,-0.0961212089240917,0.5423809338883875,0.2482328945838615,0.3671793011761955,1.0137065288719194,-1.115112377706302,-0.0638168696855808,-0.8010680608158675,-0.1837693568245081,-0.6520935447214135,-0.8529826840809436,0.0510664467297646,0.1427408695517127,-0.4185044366775911,0.9815311884130036,0.123299018383396,-0.5980819430775637,-1.0009648768204846,-0.7075540396046152,0.9407648965364812,-0.265839717545169,-0.4457272751153813,0.0545785617996445,0.4029051448940955,-0.8614620775885424,0.1414943498825887,-0.2779729918079696,0.4047053240524377,0.2034494450454479,0.6827326274302524
segmento_116.wav,100m,-0.5608143576440602,-0.4165964930447761,0.9984153710916388,0.3683954509042923,0.6137292048634044,-0.107114436400192,0.5513082369352671,1.3132053883065369,-1.1317915355527128,-0.0415919597254543,-1.63011728507494,-0.4884027217277067,-0.8397697755689205,-0.5895496958392771,-0.0183498058854271,0.1184925831276619,-0.5113601095408962,0.3343559050096101,0.0266092101563977,-0.3206476884595677,-0.405104972252934,-0.2213040317345717,0.7044556079879272,-0.6138851084276439,-0.2835857433957852,0.0614032442690969,-0.3092272886398177,-0.7304339338261191,-0.2163963301025842,-0.3276212238340414,0.2647135122879655,0.4111951122201219,0.8496526687724791
segmento_117.wav,100m,-0.3775195421533125,-0.6092119839042859,0.8795393700586659,0.2316917549061041,0.2858430207594373,0.6103472257020873,0.5114686038315588,0.888766841235693,-0.7236594383105494,-0.3229641884986118,-0.1854410663305347,-0.1038124828308386,-0.3320274759973212,-0.6849612391832448,0.308267124059072,0.3368061970797906,-0.2522733715434101,0.9893437200443072,0.6796049126738434,0.3114704713140656,-0.4007124595064697,-0.3907003222739637,0.4130833416975047,-0.5580958389535186,-0.5127581788688669,-0.3153656947393289,0.7681047434937753,-0.6113219700132309,-0.3065330381616601,-0.4908581661917862,0.3395290490778125,0.1793449906134039,-0.96683013348733
segmento_118.wav,100m,-0.3395515447290962,-0.2761280201834762,1.0298547416091477,0.2208894434507989,0.4772583862178848,0.1246551137353652,0.1737430582658038,0.7481317990978809,-0.8083321870437636,-0.2920592006779785,-0.9766195890050418,-0.197645453301364,-0.818944407813056,-0.575231647023768,-0.0850078697623874,0.0848548037858234,-0.5390804084996181,1.9744602545928605,1.4601552179367971,-0.1888392613334784,-1.7422092449657045,-1.647495269774052,-0.2044823606564345,0.4461380470758079,0.2221365012354617,-0.2931125273210132,-0.7944965228114932,-0.6199975724598162,0.5402921372994391,-0.1912039090554142,-0.3672393891068375,0.2580339291639826,-0.6943577134280029
segmento_119.wav,100m,-0.4910777907908689,-0.6561928657064453,0.7761095140099754,0.2384992277771518,0.2735297211864976,-0.3782144445717827,0.2253662915241784,0.5609217178692142,-0.7660703448010302,-0.5632774239174635,-1.3867183339389986,-0.5443306302691299,-0.0682394844230191,-0.8739123953807579,0.4174970625255723,0.4567198221207618,-0.2195716089487871,0.6920665109090005,0.2456373943157159,-0.4208319002403805,-1.2299933043096256,-0.99152875732413,1.1256089985440274,-0.6829319538017242,-0.2988788644880691,0.2374373855841439,0.926637406710627,-0.5747883244482487,-0.5570898681800154,-0.5993066099002489,-0.3170869735936048,-0.6107786132380766,-0.3855556368158175
segmento_12.wav,100m,-1.063510472055874,-0.7781547334190109,1.1291279584707403,-0.0725957449684754,0.4984182158850208,-0.3541418229311739,0.8491908335938976,2.039321320659279,-1.1520205712628733,1.2193452273169203,0.388125689655978,0.3946587759380139,-0.5340831274381702,-1.050554686610967,0.9046460563431752,1.0751143548425937,0.525582138300999,-0.0159964015901208,-0.0686779517157119,0.0129665086307465,0.4364426197400817,0.8830314896162856,1.5227723898168222,0.2671392418287184,-0.9522816961193644,-0.5045955381205831,-0.2277258817262551,-0.8223614675740811,-0.5921698546069695,-0.2751470569096662,0.467003455743828,0.8141951469309492,0.6827326274302524
segmento_120.wav,100m,-0.2970379389733417,-0.7385414690241681,0.7317762080222441,0.3333143415049039,0.4963026120002229,0.4198777445529193,0.3552730928136818,0.8531393151292855,-0.4814289198151372,-0.6400056958458342,-0.6980413551458632,-0.2271060623244361,0.0285488914328193,-0.7013236644063208,0.4724900961805711,0.4165378507453138,-0.061851321175302,0.0641170902997046,-0.1900829667942086,-0.3888375811688755,-0.5564722121263641,-0.2923956328850728,0.6154596873222912,-0.2751535430360534,-0.1682842377146531,-0.0136192974041015,0.3646687852872643,-0.4429026293270722,0.0872042877334938,-0.8014951854162844,0.0251280357982372,0.3039598642920473,1.6216578598727205
segmento_121.wav,100m,-0.5234679926490948,-0.5242681112777378,0.7284155458912716,0.0245929330124907,0.6923423628911424,0.9077963536277956,0.3534458300697258,1.1991369573038786,-0.1467516899583839,0.6405755849454516,0.1611958414527423,0.3299538483026952,-0.4386335252237818,-0.8280649738158908,0.3167236172059676,0.3934118774477997,-0.1712821383736237,0.7504647881435359,0.7569526655674869,0.9335113798921468,0.7460876896810023,0.4851453198532217,-0.1326542586205653,-1.3162785794294365,-0.8911626244193372,-0.6298623891515045,-0.4745406589087163,-0.6953699643244229,0.0111362035918079,-0.2579336910263241,0.8650364710543071,0.4627809091943324,-0.96683013348733
segmento_122.wav,100m,-0.5790911076146535,-0.211418539850605,0.6912404859157628,0.0377010247246063,0.938329707355522,0.965809928436229,0.1470595128691383,1.3781379039865242,-0.5030166875620865,0.0369855269898035,-0.0671723631230839,0.2062913114902209,-0.5876836573050515,-0.8503343311161121,-0.0156524016074265,0.0927268028987164,-0.379741077391618,0.5122328232537011,0.275441055295735,0.8079439290075605,0.3531691087108415,-0.2562314744141262,0.6396536323094758,-1.7936311783341574,-1.0573964047568256,-0.5392232172437771,-0.249055587731777,-0.5522032981796582,-0.1766469014875679,-0.4123067786577467,0.9471402359959736,0.7411460106162486,-1.2838889500491648
segmento_123.wav,100m,-0.4636422389681353,-0.2026480224408035,0.6332277376017306,0.0062896477276718,1.0070756681239892,0.2473992624810492,0.4411558446195254,1.281405969375334,-0.7883843076811128,0.1832084546452183,0.4678376143402151,0.0236910501961495,-0.5496525690461237,-0.8131397642412574,-0.0609877792076425,0.0257357743034575,-0.4250113121076929,0.3896857006896669,0.2060638369023402,0.5130806817384065,0.2725073694379343,-0.0715476142199636,1.0470424202110766,-1.293087780767304,-0.9780498475227872,-0.7584078722879681,0.923670687720618,-0.5528022747333969,-0.6222206102874023,-0.769325253964577,0.5669440114579551,0.8662762176940445,-0.0326389780763041
segmento_124.wav,100m,-0.3356588395859266,-0.3127259108349161,0.5087510562591022,-0.0662038907957551,0.6868842368934451,-0.1230413499823294,0.6157049651988514,1.2632844682421012,-0.6420360447833018,1.2092142584937584,-0.6168837361012267,-0.7359532407612224,-0.3030207137659357,-0.7987048267022491,0.105479469966307,0.0800494067369894,-0.2609526167937727,0.3042327639418734,-0.2679000051889172,-0.3125204545134624,1.3407750768992313,0.7315365541261611,0.7738199829261264,-1.3887560580117326,-1.0314407681382778,-0.6905789105930374,1.825141722403783,-0.7010384768786427,0.6021608530846735,-0.2053755316119706,0.9566677304119976,-0.2547056650958496,-0.4929650546556501
segmento_125.wav,100m,0.7134907642190398,-0.4830040948335879,0.991632112422101,-0.2469526478409605,1.6379214613872886,-0.6717422584582574,0.0018902469995584,1.139523397449823,-0.8420989242426873,0.9419204287877844,-1.9203496170241705,-0.8084855970612554,-0.5740975840547986,0.5984787032798172,0.249595593787676,0.3291238846925098,-0.1350272974541158,-0.6436183385402273,-0.5721683245175251,-0.1896787728176322,0.5637781274292928,0.0978351671668742,-1.1737866827786678,0.040082386171588,0.2182499264909549,0.3107024662421629,-0.0495729844874029,-0.7761407731550375,-0.6432708376492167,-0.1609874361834699,0.0517000302703154,0.5919448747068501,0.5245978514444709
segmento_126.wav,100m,2.2694097509945443,-1.2474893788954242,0.8556592219681735,-0.9035155045322112,1.0421280003380364,-0.9859222360403546,-0.6113704514612995,0.5806233119703901,-0.8909921532116409,0.3741697997279635,-1.8024824817382368,-0.1975903748328065,1.3720330327309025,2.04173815695425,1.5957599220280032,1.5379499653355582,1.5523860534894731,-0.1003376923128877,-0.5731160753047672,-0.4862827270094645,-0.5086615507902146,-0.985424348284462,-0.8774828676301253,-0.3248586076787177,0.753071926320081,0.3916391115584969,-1.19281410086682,-0.8395456513905053,0.1473353635950941,-0.9032735795556468,0.5991843636089209,0.1924745695293139,0.0964768725666289
segmento_127.wav,100m,-0.0572582973564873,-0.5887192130289784,0.635111391084203,-0.072721113236705,0.975181480422081,0.4099335513762934,0.1065751345443004,1.1684446391994503,-0.8901922563961254,0.3752704430175949,-1.1352197007835765,-0.9904531401714948,-0.1505492712676349,-0.5508152346873477,0.4439012567143027,0.4812368314060956,0.0301599949547749,-0.4383375903398777,-0.4129559302760923,-0.0826021088355822,1.6188096776477825,1.1315064321291357,-0.2375955835889364,-0.6724393256241841,-0.7734711423923181,-0.3667214815876408,0.318472379041367,-0.7003059309686331,0.2567046355677041,-0.2360389933880903,0.8030100379455647,-0.8983804834577334,-1.2838889500491648
segmento_128.wav,100m,-0.2011514519908524,-0.4161405026960826,0.8543631895686096,0.0705836517572262,1.1973433086166254,0.2198242579543623,0.4861118134063109,1.472457940367956,-0.8490001265997973,0.8023568937171858,-0.9083419107580024,-0.0962172560949028,-0.5879811625587109,-0.491521498972874,0.1397913568190952,0.2212237522736242,-0.1563339589064855,-0.580582726073594,-0.2129311418101849,0.6778715387255854,1.12375544552872,-0.2744832820139585,-0.8847943604859434,-0.8697986547996674,-0.0912803198127213,-0.4746304736997391,-0.6242019976655849,-0.6939482035639696,0.4160700606258998,-0.6735454251707289,2.3032091886260404,-0.1083508805929325,1.2129492291383968
segmento_129.wav,100m,-0.2899863827921212,-0.169934423133213,0.8197563920702742,0.0432769009311408,1.135158188280747,0.6027920258506789,0.6364177688907056,1.419588998551916,-0.5315125088084518,0.5707406694469278,-0.362001803212829,-0.1976644827411994,-1.1141687878569335,-0.4085513927020051,-0.3119538465596094,-0.1852749007126143,-0.6093451277834386,-0.3698319494847086,-0.0420762990236903,0.7752258126207756,1.9419847548942928,0.999858719447186,-1.0043810343242134,0.1807732080814688,-0.6138664550907473,-0.7294562140576577,0.1675964981276561,-0.722176712798783,0.3765812737042792,-0.1633142513026261,0.1234199339450338,-1.0138231251919902,-0.5958038592541468
segmento_13.wav,100m,-1.120675185009266,-0.574948830825194,0.8959008261789164,-0.3620316427305522,0.9823827296428485,-0.2847258473973961,0.4120135289652577,1.8400107293248449,-0.7504539185022355,1.7552392120435336,1.0088282457012672,0.0460120272068967,-0.2943930614099343,-1.128863121358922,0.7146599813835164,0.7207795513996199,0.4740143337630709,0.0714462975723009,0.0062285985938814,0.4396527770215032,0.7034126433523962,0.8246112379369345,1.6759460863174165,0.0585507529510668,-1.1978400000801277,-0.9372344059599028,0.2918971013958806,-0.7043441762439727,0.1564796646923078,-0.1402030779464412,0.3831476079450648,0.5234926888888327,1.2129492291383968
segmento_130.wav,100m,-0.1052503383629694,-0.4347241429404519,0.8081590382064515,-0.0392824807454336,1.0905681332794015,0.8061182234866909,0.8236719003816129,0.7454026547199096,-0.4603854286120611,0.7810877887821629,-0.3743077472206639,0.2896183634229256,-0.8164156131569856,-0.4707261419813879,0.1042931873031173,0.2421209065451985,-0.3769075301468993,-0.0186821246339891,-0.1174505841949718,0.1852852728149328,0.2002016524128291,0.1912507999964733,0.2171463257562735,-0.1476500561755827,-0.54351404652747,-0.1977448496699718,-0.8625383457438953,-0.8247437185446099,0.256439364200684,1.0142622802193195,2.230749047979013,0.8636736199381532,-0.2732639725540937
segmento_131.wav,100m,0.2049038944665089,-0.1348528319728634,0.7292663025503375,-0.366378331656331,0.7506473401695425,1.1997336956028253,0.6623713274122729,0.0139050050709925,-0.4259410771072644,-0.4415777639074155,-1.1009689531923958,-0.7814099969099625,-1.040684990204089,-0.1628233272078749,-0.2001698281105553,-0.1570748075049833,-0.536329914350039,-1.338437965256044,-1.2924326860034765,-0.9715405369951318,1.587712090415025,1.9277154628657371,-2.069704962420536,0.9313864096965062,0.4842793355421942,0.1071518091065817,-0.7456312054578036,-0.8990283138881715,0.1553371475418402,-0.6999696336245913,0.7085136049377302,0.5011133215187925,1.2129492291383968
segmento_132.wav,100m,0.0353006277988361,0.2499838831697431,1.1361331672423336,0.0784314162223693,1.2757810214335723,1.229460181628956,0.8322476902870274,0.8984886628484128,-1.0051891471247136,-0.9082941291827104,-2.3050161865913137,-1.1232331306183811,-1.872757600468832,0.2862647643403862,-0.8629712931377411,-0.7545879931823753,-0.9114617727768534,-1.3503273477707782,-0.7462003653619842,-0.0591919130630663,1.651834004255052,0.9549151041060728,-2.21135777398336,1.7315610150853702,0.3046344785085974,0.2133046602184823,-0.846574207411725,-0.8624691327379101,0.2437001022057719,-0.9266312563393124,0.2099674753396059,-0.2185482714315041,0.5245978514444709
segmento_133.wav,100m,-0.0789945011463353,0.1910678248116609,1.0100795165684655,-0.0413923781026846,0.543993121346295,0.945110696676344,0.9883099570199456,0.695131223969005,-1.1202918672408917,-0.7837819820381191,-2.76571621678048,-0.8112759116201363,-1.6817096434132257,0.1129633662168393,-0.7584322616202931,-0.6857159045581318,-0.874058083190124,-2.3081633628868747,-2.1910865710600747,-1.9445698916159575,1.391001404028301,3.1481247646262567,-2.2662849979053488,2.010817286796252,0.9498676543804552,0.9809589420500467,-0.8225494180133045,-0.906979474565581,-1.1960601798759962,-2.8964560683566054,-3.4584051532695845,3.362093873411908,-0.3855556368158175
segmento_134.wav,100m,-0.5504362483698401,-0.4520426850925382,0.8250375448504869,-0.271467083516618,0.5851642060483928,1.0197943754189247,0.5235576915055488,1.3851731346215297,-0.8989365976926105,0.5406871280598644,-1.928014962160726,0.3453029517111721,-0.4462694934009332,-0.854334425295878,0.3438241683619519,0.3769881684552387,0.0456475275196141,0.2487386644271537,-0.1114916011201852,-0.0423512205866186,0.5910668522505146,0.2522787893683059,0.2949543678091215,-0.65853682351905,-0.6297907197645612,-0.6950565802058883,-0.7974833496207612,-0.9118958904179674,-0.3433968853832089,-0.1156499660607287,0.5095639743690031,0.5856643580769889,1.0261109981422358
segmento_135.wav,100m,-0.6753137552576659,-0.6896607869287407,0.7585132393786936,-0.2613872659376721,0.1794751406185051,1.1830624636144116,0.5934712279863089,1.7055595210076255,-0.9975545870766048,0.4799705613563311,-1.076615013447041,0.3138412581103488,-0.0808834577033626,-1.0276895508851356,0.765828652501402,0.8148483600759733,0.2396999034634181,0.6691525725022253,0.2132288452590076,0.1946649958871299,-0.3815853669826182,-0.6253483329811815,1.2201505887413573,-0.4266632636852552,-0.8756830194334431,-0.6456764277401578,-0.1417079066110382,-0.9063439015220572,-0.3322008797621444,0.0824603540761625,0.801382391681608,0.9535444643047274,0.5245978514444709
